udp.srcport,udp.dstport,tcp.srcport,tcp.dstport,tcp.ack,tcp.urgent_pointer,tcp.window_size_value,ip.len,ip.id,ip.tos,ip.src,ip.dst
0,0,443,45956,133443885,0,43440,60,0,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150017474,0,502,52,41869,0,192.168.88.243,192.124.249.12
0,0,443,45964,2625713040,0,43440,60,0,0,192.124.249.12,192.168.88.243
0,0,45964,443,421101134,0,502,52,13097,0,192.168.88.243,192.124.249.12
0,0,37510,443,169054853,0,382,52,56027,0,192.168.88.243,64.233.165.95
0,0,443,45968,4060078854,0,43440,60,0,0,192.124.249.12,192.168.88.243
0,0,45968,443,1573234988,0,502,52,48590,0,192.168.88.243,192.124.249.12
0,0,37510,443,169054853,0,501,91,56028,0,192.168.88.243,64.233.165.95
0,0,45942,443,857665880,0,502,569,11563,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150017474,0,502,569,41870,0,192.168.88.243,192.124.249.12
0,0,443,45978,2595279262,0,43440,60,0,0,192.124.249.12,192.168.88.243
0,0,45978,443,3915492336,0,502,52,8925,0,192.168.88.243,192.124.249.12
0,0,443,45928,270371618,0,84,52,23750,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717919772,0,501,838,23146,0,192.168.88.243,192.124.249.12
0,0,443,45928,270371721,0,84,52,23751,0,192.124.249.12,192.168.88.243
0,0,443,45928,270371806,0,84,52,23752,0,192.124.249.12,192.168.88.243
0,0,45964,443,421101134,0,502,569,13098,0,192.168.88.243,192.124.249.12
0,0,443,45928,270371894,0,84,52,23753,0,192.124.249.12,192.168.88.243
0,0,443,45928,270371894,0,84,1472,23754,0,192.124.249.12,192.168.88.243
0,0,45968,443,1573234988,0,502,569,48591,0,192.168.88.243,192.124.249.12
0,0,443,45928,270371894,0,84,1472,23755,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717922612,0,501,52,23147,0,192.168.88.243,192.124.249.12
0,0,443,45928,270371894,0,84,2892,23756,0,192.124.249.12,192.168.88.243
0,0,443,45928,270371894,0,84,2586,23758,0,192.124.249.12,192.168.88.243
0,0,443,45928,270371894,0,84,1801,23760,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372069,0,84,2748,23762,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372069,0,84,696,23764,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372069,0,84,692,23765,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372069,0,84,2199,23766,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372069,0,84,1185,23768,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372250,0,84,52,23769,0,192.124.249.12,192.168.88.243
0,0,45978,443,3915492336,0,502,569,8926,0,192.168.88.243,192.124.249.12
0,0,37510,443,169054853,0,501,91,56029,0,192.168.88.243,64.233.165.95
33639,443,0,0,0,0,0,1385,0,0,192.168.88.243,64.233.165.95
0,0,45928,443,2717936995,0,439,52,23148,0,192.168.88.243,192.124.249.12
0,0,443,45928,270372412,0,84,679,23770,0,192.124.249.12,192.168.88.243
0,0,443,45928,270372412,0,84,639,23771,0,192.124.249.12,192.168.88.243
0,0,37510,443,169054853,0,501,76,56030,0,192.168.88.243,64.233.165.95
0,0,37510,443,169054853,0,501,52,56031,0,192.168.88.243,64.233.165.95
0,0,443,45928,270372412,0,84,1208,23772,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717939365,0,454,52,23149,0,192.168.88.243,192.124.249.12
0,0,443,45928,270372412,0,84,1253,23773,0,192.124.249.12,192.168.88.243
0,0,443,37510,3523707070,0,269,52,25886,0,64.233.165.95,192.168.88.243
0,0,443,37510,3523707109,0,269,52,25887,0,64.233.165.95,192.168.88.243
33639,443,0,0,0,0,0,309,0,0,192.168.88.243,64.233.165.95
0,0,443,37510,3523707148,0,269,52,25888,0,64.233.165.95,192.168.88.243
0,0,443,37510,3523707173,0,269,52,25889,0,64.233.165.95,192.168.88.243
0,0,37510,443,169054854,0,501,52,56032,0,192.168.88.243,64.233.165.95
443,33639,0,0,0,0,0,1385,0,0,64.233.165.95,192.168.88.243
443,33639,0,0,0,0,0,643,0,0,64.233.165.95,192.168.88.243
443,33639,0,0,0,0,0,56,0,0,64.233.165.95,192.168.88.243
33639,443,0,0,0,0,0,185,0,0,192.168.88.243,64.233.165.95
443,33639,0,0,0,0,0,56,0,0,64.233.165.95,192.168.88.243
443,33639,0,0,0,0,0,1381,0,0,64.233.165.95,192.168.88.243
443,33639,0,0,0,0,0,1385,0,0,64.233.165.95,192.168.88.243
443,33639,0,0,0,0,0,1385,0,0,64.233.165.95,192.168.88.243
443,33639,0,0,0,0,0,1248,0,0,64.233.165.95,192.168.88.243
33639,443,0,0,0,0,0,64,0,0,192.168.88.243,64.233.165.95
443,33639,0,0,0,0,0,124,0,0,64.233.165.95,192.168.88.243
0,0,443,45956,133444402,0,84,52,37242,0,192.124.249.12,192.168.88.243
0,0,443,45942,1694006329,0,84,52,56125,0,192.124.249.12,192.168.88.243
0,0,443,45956,133444402,0,84,1472,37243,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150018894,0,501,52,41871,0,192.168.88.243,192.124.249.12
0,0,443,45956,133444402,0,84,1472,37244,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150020314,0,501,52,41872,0,192.168.88.243,192.124.249.12
0,0,443,45956,133444402,0,84,781,37245,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150021043,0,501,52,41873,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373198,0,83,1045,23774,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717941559,0,501,52,23150,0,192.168.88.243,192.124.249.12
0,0,443,45968,4060079371,0,84,52,43130,0,192.124.249.12,192.168.88.243
0,0,443,45942,1694006329,0,84,2892,56126,0,192.124.249.12,192.168.88.243
0,0,45942,443,857668720,0,496,52,11564,0,192.168.88.243,192.124.249.12
0,0,443,45942,1694006329,0,84,781,56128,0,192.124.249.12,192.168.88.243
0,0,45942,443,857669449,0,501,52,11565,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373198,0,83,1472,23775,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150021043,0,501,132,41874,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373198,0,83,1472,23776,0,192.124.249.12,192.168.88.243
0,0,443,45928,270373198,0,83,890,23777,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717945237,0,487,52,23151,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373198,0,83,960,23778,0,192.124.249.12,192.168.88.243
0,0,443,45964,2625713557,0,84,52,4647,0,192.124.249.12,192.168.88.243
0,0,443,45968,4060079371,0,84,2892,43131,0,192.124.249.12,192.168.88.243
0,0,45968,443,1573237828,0,496,52,48592,0,192.168.88.243,192.124.249.12
0,0,443,45968,4060079371,0,84,781,43133,0,192.124.249.12,192.168.88.243
0,0,45968,443,1573238557,0,491,52,48593,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150021043,0,501,222,41875,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150021043,0,501,446,41876,0,192.168.88.243,192.124.249.12
0,0,443,45964,2625713557,0,84,1472,4648,0,192.124.249.12,192.168.88.243
0,0,45964,443,421102554,0,501,52,13099,0,192.168.88.243,192.124.249.12
0,0,443,45964,2625713557,0,84,1472,4649,0,192.124.249.12,192.168.88.243
0,0,45964,443,421103974,0,495,52,13100,0,192.168.88.243,192.124.249.12
0,0,443,45964,2625713557,0,84,781,4650,0,192.124.249.12,192.168.88.243
0,0,45964,443,421104703,0,501,52,13101,0,192.168.88.243,192.124.249.12
0,0,443,45978,2595279779,0,84,52,16614,0,192.124.249.12,192.168.88.243
0,0,45942,443,857669449,0,501,132,11566,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373198,0,83,2892,23779,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717948985,0,496,52,23152,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373198,0,83,209,23781,0,192.124.249.12,192.168.88.243
0,0,45968,443,1573238557,0,501,132,48594,0,192.168.88.243,192.124.249.12
0,0,264,286,258,6,426,40,194,48,192.168.88.243,91.197.194.73
0,0,45942,443,857669449,0,501,239,11567,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150021043,0,501,184,41877,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150021043,0,501,155,41878,0,192.168.88.243,192.124.249.12
0,0,45968,443,1573238557,0,501,239,48595,0,192.168.88.243,192.124.249.12
0,0,443,45978,2595279779,0,84,2892,16615,0,192.124.249.12,192.168.88.243
0,0,45978,443,3915495176,0,496,52,8927,0,192.168.88.243,192.124.249.12
0,0,443,45978,2595279779,0,84,781,16617,0,192.124.249.12,192.168.88.243
0,0,45978,443,3915495905,0,491,52,8928,0,192.168.88.243,192.124.249.12
0,0,45964,443,421104703,0,501,132,13102,0,192.168.88.243,192.124.249.12
0,0,45964,443,421104703,0,501,239,13103,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150021043,0,501,149,41879,0,192.168.88.243,192.124.249.12
33639,443,0,0,0,0,0,60,0,0,192.168.88.243,64.233.165.95
0,0,45978,443,3915495905,0,501,132,8929,0,192.168.88.243,192.124.249.12
0,0,45978,443,3915495905,0,501,239,8930,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150021043,0,501,166,41880,0,192.168.88.243,192.124.249.12
443,33639,0,0,0,0,0,56,0,0,64.233.165.95,192.168.88.243
0,0,443,45956,133444482,0,84,339,37246,0,192.124.249.12,192.168.88.243
0,0,443,45956,133444482,0,84,339,37247,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150021617,0,501,52,41881,0,192.168.88.243,192.124.249.12
0,0,443,45956,133444482,0,84,114,37248,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445046,0,83,52,37249,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445046,0,83,473,37250,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445046,0,83,2892,37251,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445046,0,83,2892,37253,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445046,0,83,2892,37255,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150030620,0,451,52,41882,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150030620,0,456,83,41883,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,52,23153,0,192.168.88.243,192.124.249.12
0,0,443,45956,133445281,0,83,52,37257,0,192.124.249.12,192.168.88.243
0,0,443,45968,4060079638,0,84,339,43134,0,192.124.249.12,192.168.88.243
0,0,45968,443,1573238844,0,501,76,48596,0,192.168.88.243,192.124.249.12
0,0,45968,443,1573238844,0,501,52,48597,0,192.168.88.243,192.124.249.12
0,0,443,45968,4060079638,0,84,339,43135,0,192.124.249.12,192.168.88.243
0,0,45968,443,0,0,0,40,0,0,192.168.88.243,192.124.249.12
0,0,443,45968,4060079638,0,84,123,43136,0,192.124.249.12,192.168.88.243
0,0,45968,443,0,0,0,40,0,0,192.168.88.243,192.124.249.12
0,0,443,45942,1694006596,0,84,339,56129,0,192.124.249.12,192.168.88.243
0,0,443,45942,1694006596,0,84,339,56130,0,192.124.249.12,192.168.88.243
0,0,443,45942,1694006596,0,84,123,56131,0,192.124.249.12,192.168.88.243
0,0,45942,443,857670094,0,501,52,11568,0,192.168.88.243,192.124.249.12
0,0,45942,443,857670094,0,501,76,11569,0,192.168.88.243,192.124.249.12
0,0,45942,443,857670094,0,501,52,11570,0,192.168.88.243,192.124.249.12
0,0,443,45956,133445492,0,83,52,37258,0,192.124.249.12,192.168.88.243
0,0,443,45964,2625713824,0,84,339,4651,0,192.124.249.12,192.168.88.243
0,0,443,45964,2625713824,0,84,339,4652,0,192.124.249.12,192.168.88.243
0,0,443,45964,2625713824,0,84,123,4653,0,192.124.249.12,192.168.88.243
0,0,443,45978,2595280046,0,84,52,16618,0,192.124.249.12,192.168.88.243
0,0,443,45978,2595280046,0,84,339,16619,0,192.124.249.12,192.168.88.243
0,0,443,45978,2595280046,0,84,339,16620,0,192.124.249.12,192.168.88.243
0,0,443,45978,2595280046,0,84,123,16621,0,192.124.249.12,192.168.88.243
0,0,45978,443,3915496550,0,501,52,8931,0,192.168.88.243,192.124.249.12
0,0,45964,443,421105348,0,501,52,13104,0,192.168.88.243,192.124.249.12
0,0,45964,443,421105348,0,501,76,13105,0,192.168.88.243,192.124.249.12
0,0,45964,443,421105348,0,501,52,13106,0,192.168.88.243,192.124.249.12
0,0,45978,443,3915496550,0,501,76,8932,0,192.168.88.243,192.124.249.12
0,0,45978,443,3915496550,0,501,52,8933,0,192.168.88.243,192.124.249.12
0,0,443,45956,133445492,0,83,1472,37259,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445492,0,83,1472,37260,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150033460,0,501,52,41884,0,192.168.88.243,192.124.249.12
0,0,443,45956,133445492,0,83,2892,37261,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150036300,0,501,52,41885,0,192.168.88.243,192.124.249.12
0,0,443,45956,133445492,0,83,2892,37263,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445492,0,83,2892,37265,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445492,0,83,2892,37267,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445492,0,83,2892,37269,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445523,0,83,2892,37271,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445523,0,83,2892,37273,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445523,0,83,2892,37275,0,192.124.249.12,192.168.88.243
0,0,443,45956,133445523,0,83,2892,37277,0,192.124.249.12,192.168.88.243
0,0,45956,443,1150050500,0,416,52,41886,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150059020,0,387,52,41887,0,192.168.88.243,192.124.249.12
0,0,443,45968,4060079663,0,84,52,43137,0,192.124.249.12,192.168.88.243
0,0,45968,443,0,0,0,40,0,0,192.168.88.243,192.124.249.12
0,0,443,45942,1694006621,0,84,52,56132,0,192.124.249.12,192.168.88.243
0,0,45942,443,857670095,0,501,52,11571,0,192.168.88.243,192.124.249.12
0,0,443,45964,2625713849,0,84,52,4654,0,192.124.249.12,192.168.88.243
0,0,45964,443,421105349,0,501,52,13107,0,192.168.88.243,192.124.249.12
0,0,443,45978,2595280071,0,84,52,16622,0,192.124.249.12,192.168.88.243
0,0,45978,443,3915496551,0,501,52,8934,0,192.168.88.243,192.124.249.12
864,292,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
0,0,443,45956,133445523,0,83,221,37279,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717949142,0,501,286,23154,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,135,23155,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,141,23156,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,158,23157,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,133,23158,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,224,23159,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,134,23160,0,192.168.88.243,192.124.249.12
0,0,45928,443,2717949142,0,501,147,23161,0,192.168.88.243,192.124.249.12
0,0,45956,443,1150059189,0,501,52,41888,0,192.168.88.243,192.124.249.12
0,0,42864,443,1736291128,0,372,420,49691,0,192.168.88.243,91.198.174.192
0,0,443,45928,270373515,0,83,52,23782,0,192.124.249.12,192.168.88.243
0,0,443,45928,270373515,0,83,638,23783,0,192.124.249.12,192.168.88.243
0,0,443,45928,270373515,0,83,666,23784,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717950342,0,501,52,23162,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373710,0,83,52,23785,0,192.124.249.12,192.168.88.243
0,0,443,45928,270373710,0,83,549,23786,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717950839,0,523,52,23163,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373710,0,83,668,23787,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717951455,0,546,52,23164,0,192.168.88.243,192.124.249.12
0,0,443,45928,270373791,0,83,571,23788,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717951974,0,568,52,23165,0,192.168.88.243,192.124.249.12
0,0,443,45928,270374140,0,83,52,23789,0,192.124.249.12,192.168.88.243
0,0,443,45928,270374140,0,83,550,23790,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717952472,0,590,52,23166,0,192.168.88.243,192.124.249.12
0,0,443,45928,270374140,0,83,918,23791,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717953338,0,612,52,23167,0,192.168.88.243,192.124.249.12
0,0,443,45928,270374140,0,83,552,23792,0,192.124.249.12,192.168.88.243
0,0,45928,443,2717953838,0,634,52,23168,0,192.168.88.243,192.124.249.12
0,0,42864,443,1736291128,0,372,87,49692,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159122,0,83,2002,22386,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736293078,0,357,52,49693,0,192.168.88.243,91.198.174.192
0,0,613,455,174,96,40,40,104,176,192.168.88.243,91.197.194.73
0,0,443,42864,945159157,0,83,52,22388,0,91.198.174.192,192.168.88.243
400,535,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
0,0,443,54168,1366703445,0,502,76,1851,0,23.43.138.212,192.168.88.243
0,0,54168,443,674108973,0,501,52,27900,0,192.168.88.243,23.43.138.212
0,0,443,54168,1366703445,0,502,52,1852,0,23.43.138.212,192.168.88.243
0,0,54168,443,674108974,0,501,91,27901,0,192.168.88.243,23.43.138.212
0,0,54168,443,674108974,0,501,76,27902,0,192.168.88.243,23.43.138.212
0,0,54168,443,674108974,0,501,52,27903,0,192.168.88.243,23.43.138.212
0,0,443,54168,0,0,0,40,0,0,23.43.138.212,192.168.88.243
0,0,443,54168,0,0,0,40,0,0,23.43.138.212,192.168.88.243
0,0,443,54168,0,0,0,40,0,0,23.43.138.212,192.168.88.243
0,0,42864,443,1736293078,0,357,208,49694,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159313,0,83,52,22389,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159313,0,83,2002,22390,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736295028,0,342,52,49695,0,192.168.88.243,91.198.174.192
0,0,529,228,526,162,904,40,250,132,192.168.88.243,91.197.194.73
757,729,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
0,0,42864,443,1736295028,0,342,261,49696,0,192.168.88.243,91.198.174.192
0,0,561,719,512,92,910,40,22,180,192.168.88.243,91.197.194.73
0,0,443,42864,945159522,0,83,52,22392,0,91.198.174.192,192.168.88.243
763,217,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
0,0,443,42864,945159522,0,83,1399,22393,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736296375,0,332,52,49697,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736296375,0,332,211,49698,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159681,0,83,52,22394,0,91.198.174.192,192.168.88.243
0,0,716,333,142,104,938,40,32,30,192.168.88.243,91.197.194.73
652,777,0,0,0,0,0,28,1,0,192.168.88.243,91.197.194.73
0,0,42864,443,1736296375,0,332,87,49699,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736296375,0,332,252,49700,0,192.168.88.243,91.198.174.192
0,0,0,0,0,0,0,0,0,0,0,0
5678,5678,0,0,0,0,0,175,0,0,192.168.88.1,255.255.255.255
0,0,443,42864,945159716,0,83,52,22395,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,52,22396,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,17092,22397,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736313415,0,396,52,49701,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22409,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736316255,0,440,52,49702,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22411,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736319095,0,484,52,49703,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,1472,22413,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22414,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736321935,0,530,52,49704,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22415,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736324775,0,574,52,49705,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22417,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736327615,0,618,52,49706,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22419,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736330455,0,663,52,49707,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22421,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736333295,0,707,52,49708,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22423,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736336135,0,714,52,49709,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2788,22425,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736338871,0,714,52,49710,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736338871,0,714,234,49711,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736338871,0,714,631,49712,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736338871,0,714,88,49713,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736338871,0,714,139,49714,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736338871,0,714,629,49715,0,192.168.88.243,91.198.174.192
0,0,468,804,642,226,516,40,132,12,192.168.88.243,91.197.194.73
0,0,443,42864,945159916,0,83,1472,22427,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22428,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736341711,0,760,52,49716,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22429,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736344551,0,804,52,49717,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736344551,0,804,495,49718,0,192.168.88.243,91.198.174.192
0,0,45616,443,969955369,0,1934,213,47812,0,192.168.88.243,91.198.174.208
0,0,443,42864,945159916,0,83,1472,22431,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22432,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736347391,0,849,52,49719,0,192.168.88.243,91.198.174.192
0,0,45616,443,969955369,0,1934,173,47813,0,192.168.88.243,91.198.174.208
0,0,443,42864,945159916,0,83,2892,22433,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736350231,0,894,52,49720,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,156,22435,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,2892,22436,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736353175,0,938,52,49721,0,192.168.88.243,91.198.174.192
0,0,45616,443,969955369,0,1934,146,47814,0,192.168.88.243,91.198.174.208
0,0,45616,443,969955369,0,1934,147,47815,0,192.168.88.243,91.198.174.208
0,0,45616,443,969955369,0,1934,164,47816,0,192.168.88.243,91.198.174.208
0,0,443,42864,945159916,0,83,1472,22438,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22439,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736356015,0,983,52,49722,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,1472,22440,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22441,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736358855,0,1029,52,49723,0,192.168.88.243,91.198.174.192
0,0,45616,443,969955369,0,1934,175,47817,0,192.168.88.243,91.198.174.208
0,0,45616,443,969955369,0,1934,172,47818,0,192.168.88.243,91.198.174.208
0,0,45616,443,969955369,0,1934,171,47819,0,192.168.88.243,91.198.174.208
0,0,45616,443,969955369,0,1934,214,47820,0,192.168.88.243,91.198.174.208
0,0,443,42864,945159916,0,83,1472,22442,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22443,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736361695,0,1074,52,49724,0,192.168.88.243,91.198.174.192
0,0,45616,443,969955369,0,1934,167,47821,0,192.168.88.243,91.198.174.208
0,0,443,42864,945159916,0,83,2892,22444,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736364535,0,1118,52,49725,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22446,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,2892,22448,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736367375,0,1163,52,49726,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736370215,0,1207,52,49727,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,1472,22450,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22451,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736373055,0,1252,52,49728,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22452,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736375895,0,1297,52,49729,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22454,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,2892,22456,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,2892,22458,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,2892,22460,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736378735,0,1341,52,49730,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,2892,22462,0,91.198.174.192,192.168.88.243
0,0,443,42864,945159916,0,83,1472,22464,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736381575,0,1385,52,49731,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736384415,0,1430,52,49732,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736387255,0,1474,52,49733,0,192.168.88.243,91.198.174.192
0,0,443,42864,945159916,0,83,1472,22465,0,91.198.174.192,192.168.88.243
0,0,443,42864,945160098,0,83,1472,22466,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736390095,0,1518,52,49734,0,192.168.88.243,91.198.174.192
0,0,42864,443,1736392935,0,1564,52,49735,0,192.168.88.243,91.198.174.192
0,0,443,42864,945160098,0,83,1472,22467,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736395775,0,1609,52,49736,0,192.168.88.243,91.198.174.192
0,0,443,42864,945161377,0,81,52,22468,0,91.198.174.192,192.168.88.243
0,0,443,42864,945161377,0,83,1096,22469,0,91.198.174.192,192.168.88.243
0,0,443,42864,945161820,0,83,1472,22470,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736398239,0,1654,52,49737,0,192.168.88.243,91.198.174.192
0,0,443,42864,945161820,0,83,1472,22471,0,91.198.174.192,192.168.88.243
0,0,443,42864,945161820,0,83,7783,22472,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736407390,0,1797,52,49738,0,192.168.88.243,91.198.174.192
0,0,443,42864,945161820,0,83,5732,22478,0,91.198.174.192,192.168.88.243
0,0,42864,443,1736413070,0,1886,52,49739,0,192.168.88.243,91.198.174.192
0,0,443,45616,3683147826,0,83,1472,3399,0,91.198.174.208,192.168.88.243
0,0,45616,443,969956789,0,1957,2228,47822,0,192.168.88.243,91.198.174.208
